id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy,is_ppi,curator,directionality,classification
2158,CPI-SS0F7113A7D,893,273,PMID:22325954,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Semaphorin
2159,CPI-SS077AAB019,893,1036,Shilts screen - VALIDATED,curated,True,JShilts,Ligand-Receptor,
2160,CPI-SS0D00AAD2F,750,1036,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Semaphorin
2161,CPI-SC03CCAAB4B,870,1557,PMID:22325954,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Semaphorin
2162,CPI-SC0E3C606DB,870,1558,PMID:22325954,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Semaphorin
2163,CPI-SS0EBDDDF8A,114,100,PMID:22325954,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Semaphorin
2164,CPI-CS0FA7FD0C4,1616,280,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2165,CPI-CS0C94CDA03,1619,280,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2166,CPI-CS036645DBE,1617,280,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2167,CPI-CS0AD4E4479,1620,280,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2168,CPI-CS08C0F914A,1615,280,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2169,CPI-CS06E3461BA,1618,280,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2170,CPI-CS07B83D2DD,1595,280,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2171,CPI-CS0C6E55AC9,1616,471,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2172,CPI-CS0CEA5C76F,1619,471,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2173,CPI-CS06E0408B7,1617,471,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2174,CPI-CS0E6A8AB85,1620,471,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2175,CPI-CS041B20451,1615,471,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2176,CPI-CS06A524C62,1618,471,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2177,CPI-CS0E8D11164,1595,471,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2178,CPI-CS07ED33273,1616,470,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2179,CPI-CS04A77F5F0,1619,470,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2180,CPI-CS0ABF585EC,1617,470,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2181,CPI-CS0CB4D5AA2,1620,470,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2182,CPI-CS08A73BA72,1615,470,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2183,CPI-CS004966156,1618,470,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2184,CPI-CS0654BA8D3,1595,470,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2185,CPI-CS0D479EE58,1616,475,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2186,CPI-CS0F0B490F5,1619,475,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2187,CPI-CS05FD872B4,1617,475,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2188,CPI-CS01C80FFD5,1620,475,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2189,CPI-CS00699E9D6,1615,475,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2190,CPI-CS0B31D535F,1618,475,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2191,CPI-CS03C4A5CCC,1595,475,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2192,CPI-CS07F93AAE6,1616,501,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2193,CPI-CS0A104FEB3,1619,501,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2194,CPI-CS0B5EFDF87,1617,501,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2195,CPI-CS0BAEBE4DB,1620,501,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2196,CPI-CS00F1C7E51,1615,501,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2197,CPI-CS01EA98FFF,1618,501,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2198,CPI-CS0B7FF1D20,1595,501,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2199,CPI-CS0124AABB1,1616,472,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2200,CPI-CS00BD98DE0,1619,472,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2201,CPI-CS0D82F92E9,1617,472,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2202,CPI-CS0F3B46E17,1620,472,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2203,CPI-CS0CA60CF5D,1615,472,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2204,CPI-CS048019E82,1618,472,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2205,CPI-CS08B8EB95C,1595,472,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2206,CPI-CS0E217D222,1616,575,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2207,CPI-CS074DE2005,1619,575,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2208,CPI-CS09463D22E,1617,575,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2209,CPI-CS08A9A272D,1620,575,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2210,CPI-CS07C928856,1615,575,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2211,CPI-CS0DB983DDE,1618,575,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2212,CPI-CS0DF5F733F,1595,575,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2213,CPI-CS0B361C48F,1616,473,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2214,CPI-CS0DA387E54,1619,473,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2215,CPI-CS0FBE83390,1617,473,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2216,CPI-CS0C605AFB6,1620,473,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2217,CPI-CS0D12BDF23,1615,473,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2218,CPI-CS0470204FB,1618,473,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2219,CPI-CS029E9BA69,1595,473,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2220,CPI-CC05FBC3704,1616,1621,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2221,CPI-CC0A803E68B,1619,1621,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2222,CPI-CC05A3A561B,1617,1621,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2223,CPI-CC04B128599,1620,1621,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2224,CPI-CC0859F6623,1615,1621,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2225,CPI-CC0CC5AE42D,1618,1621,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2226,CPI-CS00A17284C,1616,751,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2227,CPI-CS09068835B,1619,751,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2228,CPI-CS00CB2214E,1617,751,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2229,CPI-CS0233F2354,1620,751,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2230,CPI-CS07C8BD0AD,1615,751,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2231,CPI-CS0DC68F1EA,1618,751,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2232,CPI-CS07508694A,1595,751,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2233,CPI-CS0A3252712,1616,606,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2234,CPI-CS03FD72BE3,1619,606,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2235,CPI-CS049727103,1617,606,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2236,CPI-CS031EF306F,1620,606,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2237,CPI-CS0C940A01C,1615,606,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2238,CPI-CS073E2DB34,1618,606,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2239,CPI-CS008E4E6F9,1595,606,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2240,CPI-CS015ABE3B7,1616,631,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2241,CPI-CS0CD8CD69F,1619,631,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2242,CPI-CS08693CE9D,1617,631,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2243,CPI-CS0127C534E,1620,631,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2244,CPI-CS0E1FA61C2,1615,631,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2245,CPI-CS0A8304090,1618,631,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2246,CPI-CS0B2FF628F,1595,631,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2247,CPI-CS0F1FE8541,1616,529,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2248,CPI-CS05EB7549F,1619,529,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2249,CPI-CS059692236,1617,529,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2250,CPI-CS0778BF832,1620,529,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2251,CPI-CS091CE4B74,1615,529,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2252,CPI-CS08EFEF89B,1618,529,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin
2253,CPI-CS062F16E86,1595,529,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2254,CPI-CS0AB91708D,1595,420,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2255,CPI-CS05C6641C3,1634,420,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2256,CPI-CS04B5BF177,1635,420,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2257,CPI-CS09E4953BB,1633,420,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2258,CPI-CS075E4969A,1595,348,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2259,CPI-CS07EDF2E81,1634,348,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2260,CPI-CS0795A8A7A,1635,348,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2261,CPI-CS0CBA297C7,1633,348,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2262,CPI-CS0E5E6A50E,1595,544,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2263,CPI-CS0DEA717AA,1634,544,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2264,CPI-CS02C89A362,1635,544,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2265,CPI-CS0130E63E9,1633,544,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2266,CPI-CS0682222D2,1595,428,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2267,CPI-CS0398DD932,1634,428,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2268,CPI-CS039F33B17,1635,428,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2269,CPI-CS01A3157EB,1633,428,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2270,CPI-CS0A0936BD6,1595,429,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2271,CPI-CS01EE6EF03,1634,429,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2272,CPI-CS017E74D3E,1635,429,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2273,CPI-CS063480C92,1633,429,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2274,CPI-CS07DA64534,1595,599,HMRbase;uniprot,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2275,CPI-CS0EA8C2964,1595,127,uniprot,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2276,CPI-CS033DE552A,1595,885,uniprot,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2277,CPI-CS0F8F5E52C,1595,836,uniprot,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2278,CPI-CS096413347,1595,32,uniprot,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Serotonin/Dopamine
2279,CPI-CS0FC56FE03,1631,1315,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Serotonin/Dopamine
2280,CPI-SS0D08E949F,1312,1280,Shilts screen - VALIDATED,curated,True,JShilts,Ligand-Receptor,Signaling by SLIT and NTRK-like protein
2281,CPI-SS027028983,110,1062,uniprot;PMID:10102268,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by SLIT and NTRK-like protein
2282,CPI-SS0A932EB77,121,1062,reactome;uniprot;PMID:10102268,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by SLIT and NTRK-like protein
2283,CPI-SS0D0235DCE,121,977,uniprot;PMID:10102268,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by SLIT and NTRK-like protein
2284,CPI-SS06CE0CF64,43,498,uniprot;HMRbase;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin
2285,CPI-SS0A512249D,679,498,uniprot;HMRbase;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin
2286,CPI-SS0C272BD3D,43,499,uniprot;HMRbase;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin
2287,CPI-SS0FE594C97,679,499,uniprot;HMRbase;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin
2288,CPI-SS0AB20B9AD,43,519,uniprot;HMRbase;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin
2289,CPI-SS05A3441B9,679,519,uniprot;HMRbase;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin
2290,CPI-SS008509DBD,43,507,uniprot;HMRbase;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin
2291,CPI-SS098B7BE0A,679,507,uniprot;HMRbase;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin
2292,CPI-SS0A7FB677C,43,537,uniprot;HMRbase;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin
2293,CPI-SS0F80E4C8B,679,537,uniprot;HMRbase;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin
2294,CPI-SS0ACD3CCEE,169,311,uniprot;HMRbase,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin
2295,CPI-SS0DB45E7DF,170,311,uniprot;HMRbase,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Somatostatin
2296,CPI-SC04220334A,781,1576,PMID:25448692,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Sonic hedgehog
2297,CPI-SC0351D1E88,781,1577,PMID:25448692,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Sonic hedgehog
2298,CPI-SC054175DCB,781,1578,PMID:25448692,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Sonic hedgehog
2299,CPI-SS0D60A535B,1306,1163,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Syndecan
2300,CPI-SS0D681D90E,1307,1163,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Syndecan
2301,CPI-CS0A0368BF0,1523,1163,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Integrin
2302,CPI-SS02A8BD654,404,454,uniprot;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Tachykinins
2303,CPI-SS0CDDDEE9F,1027,454,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,True,JCranley,Ligand-Receptor,Signaling by Tachykinins
2304,CPI-SS061ED1543,404,415,uniprot;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Tachykinins
2305,CPI-SS0C9A68B24,1027,415,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,True,JCranley,Ligand-Receptor,Signaling by Tachykinins
2306,CPI-SS015B70BF9,404,485,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,True,JCranley,Ligand-Receptor,Signaling by Tachykinins
2307,CPI-SS0F5177C81,1027,485,uniprot;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Tachykinins
2308,CPI-SS0E91D96D7,5,123,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by TAFA
2309,CPI-SS06CF1662B,1323,1164,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Thromboxane
2310,CPI-CS0661098EC,1524,1164,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Integrin
2311,CPI-SS0F4EF9618,1289,1164,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,
2312,CPI-SS01080B145,1323,1165,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Thromboxane
2313,CPI-CS0D01AFCC7,1606,422,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Thromboxane
2314,CPI-SS0F0492F71,224,1167,uniprot;reactome;IUPHAR,curated,True,JCranley,Adhesion-Adhesion,Adhesion by antigen THY1
2315,CPI-CS0F34D034A,1522,1167,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Integrin
2316,CPI-CS079C9111D,1523,1167,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Integrin
2317,CPI-SS0A6D0C1BA,215,1045,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Transferrin
2318,CPI-SS0E0098222,215,214,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Transferrin
2319,CPI-SS0FF0C7449,1349,214,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,
2320,CPI-SC01AADFEB3,156,1602,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor
2321,CPI-SC0F36DD437,681,1602,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor
2322,CPI-SC074D3FFBC,306,1602,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor
2323,CPI-SC0DABCC4B5,156,1601,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor
2324,CPI-SC070741884,681,1601,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor
2325,CPI-SC051FC855D,306,1601,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor
2326,CPI-SS085EE60B1,156,713,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor
2327,CPI-SS0178F5C45,681,713,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor
2328,CPI-SS0D46E2B45,306,713,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Transforming growth factor
2329,CPI-SS0D62FB89C,435,713,Shilts screen - VALIDATED,curated,True,JShilts,Receptor-Receptor,
2330,CPI-SC0202406F0,306,1526,reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Transforming growth factor
2331,CPI-CS05092CCAC,1610,16,HMRbase;uniprot,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Triiodothyronine
2332,CPI-CS0C2BD6C6B,1610,24,HMRbase;uniprot,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Triiodothyronine
2333,CPI-CS0245870E9,1542,24,HMRbase;uniprot,curated,False,LGarciaAlonso,Ligand-Receptor,
2334,CPI-SS08330207B,842,895,PMID:31204070;uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Tumor necrosis factor
2335,CPI-SS0879B8E95,140,895,PMID:21959263,curated,True,RVentoTormo,Adhesion-Adhesion,Signaling by Tumor necrosis factor
2336,CPI-SS0110361CB,180,895,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2337,CPI-SS019C98396,86,895,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2338,CPI-SS0D168412F,609,455,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2339,CPI-SS0943099D6,609,131,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2340,CPI-SS0B9DC75DD,86,131,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2341,CPI-SS029C6E8FA,124,131,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2342,CPI-SS084BE3E4B,180,395,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2343,CPI-SS04B4619D0,181,395,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2344,CPI-SS07D9A48A2,180,403,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2345,CPI-SS0E7D5974D,181,403,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2346,CPI-SS085A1A34C,632,42,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2347,CPI-SS001865B32,632,63,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2348,CPI-SS053CE866E,632,67,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2349,CPI-SS095E52E66,632,1019,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2350,CPI-SS05A3055C3,632,49,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2351,CPI-SS0F83BE97B,65,49,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2352,CPI-SS0ED2573CA,65,1063,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2353,CPI-SS02EF3E1BA,84,981,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2354,CPI-SS079DDF890,84,896,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Tumor necrosis factor
2355,CPI-SS0B0CF0EDF,124,896,reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Tumor necrosis factor
2356,CPI-SS06BA9088E,120,68,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2357,CPI-SS07FEEF0C3,1050,68,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2358,CPI-SS0B89DD8C1,120,706,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
2359,CPI-SS018FE2F97,1050,706,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
